,creation_date,compound,pos,neg,score
52,2012-12-31 00:00:00+00:00,0.331642536327609,0.05825363276089828,0.020017173051519156,5.85997357992074
53,2013-01-31 00:00:00+00:00,0.3006674271229404,0.05832065906210393,0.022780735107731306,10.730038022813687
54,2013-02-28 00:00:00+00:00,0.29468354271356784,0.05509673366834171,0.020746231155778894,7.402010050251256
55,2013-03-31 00:00:00+00:00,0.2889559471365639,0.057928414096916306,0.023388766519823787,6.2698237885462555
56,2013-04-30 00:00:00+00:00,0.28865054945054947,0.055584615384615385,0.02151208791208791,5.84065934065934
57,2013-05-31 00:00:00+00:00,0.30600289210233594,0.05672969966629588,0.02200111234705228,7.299221357063404
58,2013-06-30 00:00:00+00:00,0.2947408575031526,0.05463051702395965,0.021926860025220683,7.132408575031526
59,2013-07-31 00:00:00+00:00,0.2717840909090909,0.05436931818181818,0.023788636363636366,7.3125
60,2013-08-31 00:00:00+00:00,0.3195002262443439,0.05785746606334842,0.02,7.475113122171946
61,2013-09-30 00:00:00+00:00,0.27371351025331725,0.05323160434258142,0.02122074788902292,7.973462002412545
62,2013-10-31 00:00:00+00:00,0.2669681715575621,0.05343115124153499,0.02293566591422122,7.6376975169300225
63,2013-11-30 00:00:00+00:00,0.27606489241223103,0.05515515288788222,0.023122310305775766,5.986409966024915
64,2013-12-31 00:00:00+00:00,0.30766092865232164,0.05810645526613817,0.01963986409966025,6.355605889014723
65,2014-01-31 00:00:00+00:00,0.2880454909819639,0.05693987975951904,0.023375751503006012,4.613226452905812
66,2014-02-28 00:00:00+00:00,0.2881605154639175,0.05506082474226804,0.021862886597938145,6.187628865979382
67,2014-03-31 00:00:00+00:00,0.2887718026183283,0.05601007049345418,0.0232920443101712,4.261832829808661
68,2014-04-30 00:00:00+00:00,0.2360918655097614,0.049979392624728856,0.02099891540130152,3.6843817787418653
69,2014-05-31 00:00:00+00:00,0.3047061004784689,0.0550944976076555,0.020632775119617225,5.026315789473684
70,2014-06-30 00:00:00+00:00,0.3048667973856209,0.05685490196078431,0.020338562091503268,4.0928104575163395
71,2014-07-31 00:00:00+00:00,0.29348235294117647,0.05377877237851662,0.019572890025575447,6.147058823529412
72,2014-08-31 00:00:00+00:00,0.2614074307304786,0.0523727959697733,0.02147984886649874,4.824937027707809
73,2014-09-30 00:00:00+00:00,0.2854011349306431,0.05478436317780581,0.02204918032786885,6.44640605296343
74,2014-10-31 00:00:00+00:00,0.28301145124716554,0.055704081632653064,0.023436507936507936,5.841269841269841
75,2014-11-30 00:00:00+00:00,0.2789731081081081,0.05510540540540541,0.02245945945945946,3.0243243243243243
76,2014-12-31 00:00:00+00:00,0.3005724226804124,0.05574613402061856,0.021756443298969072,4.445876288659794
77,2015-01-31 00:00:00+00:00,0.28136042780748666,0.05180882352941177,0.02074331550802139,7.179144385026738
78,2015-02-28 00:00:00+00:00,0.2663055934515689,0.051717598908594814,0.022226466575716235,4.605729877216917
79,2015-03-31 00:00:00+00:00,0.29624982658959537,0.055128323699421965,0.02256994219653179,3.433526011560694
80,2015-04-30 00:00:00+00:00,0.26623025380710663,0.05422131979695432,0.024758375634517767,5.361421319796954
81,2015-05-31 00:00:00+00:00,0.29911370882040383,0.05403613177470776,0.020699256110520724,3.8841657810839534
82,2015-06-30 00:00:00+00:00,0.28854602829162135,0.052190424374319914,0.02209031556039173,5.3460282916213275
83,2015-07-31 00:00:00+00:00,0.2844018358531318,0.05388768898488121,0.021811015118790494,3.860691144708423
84,2015-08-31 00:00:00+00:00,0.311090119047619,0.056292857142857144,0.019560714285714285,4.978571428571429
85,2015-09-30 00:00:00+00:00,0.2950634570765661,0.05534802784222738,0.021559164733178655,3.0301624129930396
86,2015-10-31 00:00:00+00:00,0.3207929061784897,0.05415675057208238,0.018951945080091532,3.911899313501144
87,2015-11-30 00:00:00+00:00,0.3190139208173691,0.056334610472541506,0.019942528735632185,3.9514687100894
88,2015-12-31 00:00:00+00:00,0.26370626477541376,0.053795508274231685,0.02285224586288416,4.182033096926714
89,2016-01-31 00:00:00+00:00,0.3317116912599319,0.0557094211123723,0.019996594778660615,3.547105561861521
90,2016-02-29 00:00:00+00:00,0.27883602771362587,0.051889145496535796,0.023273672055427252,4.401847575057737
91,2016-03-31 00:00:00+00:00,0.3036773143438454,0.05428077314343845,0.020492370295015258,3.6785350966429298
92,2016-04-30 00:00:00+00:00,0.30509323621227885,0.05326014568158169,0.01838397502601457,3.0832466181061395
93,2016-05-31 00:00:00+00:00,0.32740241102181405,0.057872560275545354,0.019874856486796787,4.360505166475316
94,2016-06-30 00:00:00+00:00,0.29080254988913523,0.053573170731707316,0.02087583148558758,3.9379157427937916
95,2016-07-31 00:00:00+00:00,0.2810119266055046,0.051996559633027524,0.020897935779816513,3.3910550458715596
96,2016-08-31 00:00:00+00:00,0.28645657276995307,0.05159154929577465,0.02026525821596244,3.9847417840375585
97,2016-09-30 00:00:00+00:00,0.27252580231065465,0.05220924261874198,0.021430038510911423,4.7471116816431325
98,2016-10-31 00:00:00+00:00,0.32590842627013633,0.055548946716232964,0.01974101610904585,5.047087980173482
99,2016-11-30 00:00:00+00:00,0.2744967901234568,0.052406172839506174,0.02230493827160494,3.3666666666666667
100,2016-12-31 00:00:00+00:00,0.3020604621309371,0.04984980744544287,0.020741976893453147,5.639281129653402
101,2017-01-31 00:00:00+00:00,0.29998655851680184,0.05510544611819235,0.020070683661645425,2.945538818076477
102,2017-02-28 00:00:00+00:00,0.3097317631224764,0.05492328398384926,0.01973485868102288,4.471063257065949
103,2017-03-31 00:00:00+00:00,0.28360261660978386,0.05268031854379977,0.021235494880546074,3.4835039817974973
104,2017-04-30 00:00:00+00:00,0.3154246540880503,0.05403270440251573,0.019493081761006288,4.057861635220126
105,2017-05-31 00:00:00+00:00,0.29595205011389525,0.052020501138952166,0.019266514806378133,3.8815489749430525
106,2017-06-30 00:00:00+00:00,0.3074225225225225,0.05185971685971686,0.018958815958815958,2.3436293436293436
107,2017-07-31 00:00:00+00:00,0.2879035623409669,0.05384860050890586,0.021815521628498726,3.3536895674300253
108,2017-08-31 00:00:00+00:00,0.2853047496790757,0.051940949935815155,0.018584082156611042,3.8664955070603337
109,2017-09-30 00:00:00+00:00,0.2768122627737226,0.05083065693430657,0.020743065693430655,3.1357664233576643
110,2017-10-31 00:00:00+00:00,0.29012259414225944,0.05513668061366806,0.020361227336122733,3.7601115760111576
111,2017-11-30 00:00:00+00:00,0.29835260869565217,0.051769565217391296,0.020278260869565218,4.57536231884058
112,2017-12-31 00:00:00+00:00,0.2812786776859504,0.05254380165289257,0.02139504132231405,2.5090909090909093
113,2018-01-31 00:00:00+00:00,0.29428429394812683,0.05257348703170028,0.022146974063400576,3.894812680115274
114,2018-02-28 00:00:00+00:00,0.3472628246753247,0.0582288961038961,0.017780844155844154,2.9415584415584415
115,2018-03-31 00:00:00+00:00,0.30981586475942785,0.053525357607282185,0.02042262678803641,3.0273081924577374
116,2018-04-30 00:00:00+00:00,0.3070502228826152,0.052760772659732544,0.021044576523031204,3.0029717682020802
117,2018-05-31 00:00:00+00:00,0.28332036262203625,0.052599721059972106,0.02103905160390516,3.103207810320781
118,2018-06-30 00:00:00+00:00,0.273697247706422,0.0502782874617737,0.01984556574923547,2.7844036697247705
119,2018-07-31 00:00:00+00:00,0.2972600301659125,0.05544796380090498,0.021206636500754147,3.4283559577677223
120,2018-08-31 00:00:00+00:00,0.29678834808259585,0.05206194690265487,0.01886725663716814,2.6651917404129795
121,2018-09-30 00:00:00+00:00,0.3096922077922078,0.05336688311688312,0.01944642857142857,2.2435064935064934
122,2018-10-31 00:00:00+00:00,0.3208891891891892,0.05763513513513513,0.021486486486486486,3.448948948948949
123,2018-11-30 00:00:00+00:00,0.28784133545310014,0.05289507154213037,0.020200317965023848,2.8298887122416536
124,2018-12-31 00:00:00+00:00,0.314896875,0.0521047794117647,0.017768382352941176,2.2426470588235294
125,2019-01-31 00:00:00+00:00,0.2964533011272142,0.05185346215780998,0.019035426731078903,2.5217391304347827
126,2019-02-28 00:00:00+00:00,0.29673590604026845,0.05153020134228188,0.01991778523489933,2.033557046979866
127,2019-03-31 00:00:00+00:00,0.2994268921095008,0.05159742351046699,0.02233011272141707,2.639291465378422
128,2019-04-30 00:00:00+00:00,0.3083400641025641,0.05411217948717949,0.019575320512820512,1.9807692307692308
129,2019-05-31 00:00:00+00:00,0.3101614533965245,0.05364770932069511,0.01915955766192733,2.028436018957346
130,2019-06-30 00:00:00+00:00,0.2997901724137931,0.051534482758620694,0.020051724137931035,2.475862068965517
131,2019-07-31 00:00:00+00:00,0.2923043327556326,0.05355459272097054,0.02249913344887348,1.9324090121317157
132,2019-08-31 00:00:00+00:00,0.33536132404181185,0.05517770034843206,0.01930836236933798,2.4790940766550524
133,2019-09-30 00:00:00+00:00,0.30779419999999996,0.053882,0.018483999999999997,2.296
134,2019-10-31 00:00:00+00:00,0.3104305280528053,0.054536303630363034,0.019777227722772277,1.8432343234323432
135,2019-11-30 00:00:00+00:00,0.3136077051926298,0.05096314907872697,0.018217755443886097,1.8224455611390284
136,2019-12-31 00:00:00+00:00,0.30141657458563537,0.05290791896869245,0.019392265193370166,1.6537753222836096
137,2020-01-31 00:00:00+00:00,0.3408003333333333,0.053441666666666665,0.01860833333333333,1.8366666666666667
138,2020-02-29 00:00:00+00:00,0.28802508960573475,0.05015591397849463,0.02120967741935484,1.7275985663082438
139,2020-03-31 00:00:00+00:00,0.29266601769911504,0.05161769911504425,0.021376991150442476,1.5256637168141594
140,2020-04-30 00:00:00+00:00,0.2991360534124629,0.04994658753709199,0.021329376854599406,1.943620178041543
141,2020-05-31 00:00:00+00:00,0.33155118549511853,0.05538214783821479,0.02013249651324965,1.284518828451883
142,2020-06-30 00:00:00+00:00,0.3194274418604651,0.053139534883720925,0.02090542635658915,1.5689922480620155
143,2020-07-31 00:00:00+00:00,0.3179500797448166,0.04718022328548645,0.016974481658692187,1.733652312599681
144,2020-08-31 00:00:00+00:00,0.2995313799621928,0.048894139886578446,0.021,1.332703213610586
145,2020-09-30 00:00:00+00:00,0.3262501901140684,0.04951140684410646,0.020125475285171102,1.2376425855513309
146,2020-10-31 00:00:00+00:00,0.316140396039604,0.054283168316831686,0.019697029702970294,1.502970297029703
147,2020-11-30 00:00:00+00:00,0.3151299412915851,0.05186888454011741,0.018436399217221133,1.4168297455968688
148,2020-12-31 00:00:00+00:00,0.2804017467248908,0.04777292576419214,0.01813100436681223,1.0851528384279476
149,2021-01-31 00:00:00+00:00,0.29551716981132076,0.05105471698113208,0.01908867924528302,1.1849056603773584
150,2021-02-28 00:00:00+00:00,0.31196100217864925,0.05262527233115469,0.022381263616557734,1.2483660130718954
151,2021-03-31 00:00:00+00:00,0.3145012173913043,0.050116521739130435,0.01946086956521739,1.1095652173913044
152,2021-04-30 00:00:00+00:00,0.3347154811715481,0.049556485355648536,0.017416317991631798,1.1694560669456067
153,2021-05-31 00:00:00+00:00,0.2775907922912205,0.05090149892933619,0.022670235546038545,1.0706638115631693
154,2021-06-30 00:00:00+00:00,0.3265535181236674,0.051458422174840084,0.017865671641791044,1.0618336886993602
155,2021-07-31 00:00:00+00:00,0.2894279702970297,0.048873762376237626,0.020982673267326734,0.905940594059406
156,2021-08-31 00:00:00+00:00,0.33981981351981355,0.05292773892773893,0.017937062937062938,0.8787878787878788
157,2021-09-30 00:00:00+00:00,0.2590377777777778,0.05008888888888889,0.0244,0.4222222222222222
