,creation_date,compound,language,pos,neg,score
49,2015-12-31 00:00:00+00:00,0.44577423382519865,c#,0.0772622020431328,0.03125425652667423,1.5334846765039727
50,2016-12-31 00:00:00+00:00,0.4134062656641604,c#,0.07669423558897243,0.03231203007518797,1.06265664160401
51,2017-12-31 00:00:00+00:00,0.37318647140864714,c#,0.07426638772663878,0.03320781032078103,1.0223152022315203
52,2018-12-31 00:00:00+00:00,0.37231432973805856,c#,0.07130508474576272,0.0323959938366718,1.1063174114021572
53,2019-12-31 00:00:00+00:00,0.3555785198555957,c#,0.0685667870036101,0.034158844765342956,0.7328519855595668
54,2020-12-31 00:00:00+00:00,0.3789811563169165,c#,0.07493576017130621,0.03573019271948608,0.5267665952890792
55,2021-12-31 00:00:00+00:00,0.4228537931034483,c#,0.0737896551724138,0.03407241379310345,0.19310344827586207
56,2008-12-31 00:00:00+00:00,0.66895,php,0.09766666666666667,0.029666666666666664,25.0
57,2009-12-31 00:00:00+00:00,0.2993450819672131,php,0.08957377049180329,0.04139344262295082,5.368852459016393
58,2010-12-31 00:00:00+00:00,0.37978470149253735,php,0.08275746268656715,0.036805970149253735,7.899253731343284
59,2011-12-31 00:00:00+00:00,0.3870080152671756,php,0.08984732824427481,0.03919465648854962,2.3606870229007635
60,2012-12-31 00:00:00+00:00,0.32361546961325965,php,0.08445303867403314,0.04396823204419889,1.925414364640884
61,2013-12-31 00:00:00+00:00,0.29395313225058006,php,0.08358236658932715,0.04410904872389791,1.142691415313225
62,2014-12-31 00:00:00+00:00,0.3258010550996483,php,0.08256740914419695,0.045341148886283704,0.5545134818288394
63,2015-12-31 00:00:00+00:00,0.312875,php,0.08058333333333333,0.043817351598173515,0.889269406392694
64,2016-12-31 00:00:00+00:00,0.3109143596377749,php,0.07794437257438551,0.046399741267787835,0.7063389391979301
65,2017-12-31 00:00:00+00:00,0.33927786259541987,php,0.08404885496183206,0.042022900763358774,0.43206106870229005
66,2018-12-31 00:00:00+00:00,0.3662966735966736,php,0.08155093555093555,0.04238669438669439,0.1683991683991684
67,2019-12-31 00:00:00+00:00,0.29823020134228184,php,0.0777986577181208,0.0437427293064877,0.2975391498881432
68,2020-12-31 00:00:00+00:00,0.3244676557863502,php,0.07656676557863502,0.04393175074183976,0.27596439169139464
69,2021-12-31 00:00:00+00:00,0.3725125,php,0.08524431818181818,0.040255681818181815,0.045454545454545456
70,2009-12-31 00:00:00+00:00,0.043855555555555537,android,0.05655555555555555,0.035,98.22222222222223
71,2010-12-31 00:00:00+00:00,0.33355961538461537,android,0.06379807692307692,0.030009615384615385,17.134615384615383
72,2011-12-31 00:00:00+00:00,0.39964225352112676,android,0.07736619718309859,0.03312957746478873,5.794366197183098
73,2012-12-31 00:00:00+00:00,0.42645638474295194,android,0.08229021558872306,0.033054726368159204,5.019900497512438
74,2013-12-31 00:00:00+00:00,0.4161336177474403,android,0.07364846416382252,0.03038225255972696,4.853242320819112
75,2014-12-31 00:00:00+00:00,0.4335522537562604,android,0.07648414023372287,0.03437395659432387,2.5559265442404007
76,2015-12-31 00:00:00+00:00,0.4724131280388979,android,0.07919935170178281,0.03318638573743922,3.0713128038897892
77,2016-12-31 00:00:00+00:00,0.40901740412979354,android,0.07631858407079646,0.03326401179941003,2.4174041297935105
78,2017-12-31 00:00:00+00:00,0.38737698113207547,android,0.07550188679245283,0.03662075471698113,1.411320754716981
79,2018-12-31 00:00:00+00:00,0.4743286624203822,android,0.08087685774946922,0.033171974522292993,2.2059447983014864
80,2019-12-31 00:00:00+00:00,0.3705375366568915,android,0.07813489736070381,0.03987683284457478,1.219941348973607
81,2020-12-31 00:00:00+00:00,0.34217722419928825,android,0.07243416370106762,0.041355871886121,0.8469750889679716
82,2021-12-31 00:00:00+00:00,0.3960111111111111,android,0.07638518518518518,0.037037037037037035,0.6
83,2008-12-31 00:00:00+00:00,0.3420375,c++,0.0749375,0.047625,85.9375
84,2009-12-31 00:00:00+00:00,0.17778863636363637,c++,0.08119318181818182,0.054375,22.170454545454547
85,2010-12-31 00:00:00+00:00,0.18228285714285714,c++,0.07718857142857144,0.05073142857142857,12.771428571428572
86,2011-12-31 00:00:00+00:00,0.2657081784386617,c++,0.08034944237918216,0.04469888475836432,5.698884758364312
87,2012-12-31 00:00:00+00:00,0.2837154855643045,c++,0.0771496062992126,0.04246981627296588,4.115485564304462
88,2013-12-31 00:00:00+00:00,0.22092292993630572,c++,0.07719532908704883,0.04981953290870488,3.662420382165605
89,2014-12-31 00:00:00+00:00,0.24784488372093025,c++,0.08128372093023255,0.04684418604651163,1.6651162790697673
90,2015-12-31 00:00:00+00:00,0.2576633569739953,c++,0.07505200945626478,0.04526713947990544,1.624113475177305
91,2016-12-31 00:00:00+00:00,0.2033094890510949,c++,0.06845985401459855,0.04671289537712896,2.564476885644769
92,2017-12-31 00:00:00+00:00,0.1881551724137931,c++,0.06890229885057472,0.0469683908045977,0.9770114942528736
93,2018-12-31 00:00:00+00:00,0.21026559485530547,c++,0.0702379421221865,0.048212218649517684,1.0868167202572347
94,2019-12-31 00:00:00+00:00,0.22086911764705883,c++,0.07459558823529411,0.04978676470588235,0.9264705882352942
95,2020-12-31 00:00:00+00:00,0.2578933933933934,c++,0.06963963963963965,0.04341441441441442,0.5765765765765766
96,2021-12-31 00:00:00+00:00,0.13501557788944724,c++,0.06385427135678393,0.05177386934673367,0.6532663316582915
97,2009-12-31 00:00:00+00:00,0.21102500000000002,ios,0.07725,0.05025,34.5
98,2010-12-31 00:00:00+00:00,0.3868571428571429,ios,0.08171428571428571,0.022857142857142857,1.2857142857142858
99,2011-12-31 00:00:00+00:00,0.4008721518987342,ios,0.07556962025316455,0.030341772151898736,5.265822784810126
100,2012-12-31 00:00:00+00:00,0.2765850828729282,ios,0.07727624309392266,0.04178453038674033,5.580110497237569
101,2013-12-31 00:00:00+00:00,0.34463362573099415,ios,0.07897953216374269,0.0415,2.716374269005848
102,2014-12-31 00:00:00+00:00,0.2985079365079365,ios,0.07884580498866213,0.045319727891156465,5.331065759637188
103,2015-12-31 00:00:00+00:00,0.26072178217821784,ios,0.07636435643564357,0.04730891089108911,2.1584158415841586
104,2016-12-31 00:00:00+00:00,0.2860561247216036,ios,0.08065256124721604,0.04533630289532294,2.538975501113586
105,2017-12-31 00:00:00+00:00,0.308758407079646,ios,0.08271976401179941,0.04453392330383481,1.808259587020649
106,2018-12-31 00:00:00+00:00,0.3948938775510204,ios,0.08485714285714285,0.040040816326530615,1.073469387755102
107,2019-12-31 00:00:00+00:00,0.25849556962025316,ios,0.07645569620253165,0.04763924050632912,1.2974683544303798
108,2020-12-31 00:00:00+00:00,0.1691142857142857,ios,0.07565714285714287,0.046335714285714286,1.05
109,2021-12-31 00:00:00+00:00,0.3332457627118644,ios,0.07222033898305084,0.049525423728813564,0.3898305084745763
110,2008-12-31 00:00:00+00:00,0.7102666666666667,sql,0.13033333333333333,0.022666666666666665,105.55555555555556
111,2009-12-31 00:00:00+00:00,0.5119869047619048,sql,0.09833333333333333,0.026226190476190476,14.904761904761905
112,2010-12-31 00:00:00+00:00,0.5135132653061225,sql,0.09158163265306123,0.025010204081632653,8.010204081632653
113,2011-12-31 00:00:00+00:00,0.4771,sql,0.09237398373983739,0.03344715447154471,3.5203252032520327
114,2012-12-31 00:00:00+00:00,0.46623425414364644,sql,0.09119889502762432,0.026325966850828726,3.552486187845304
115,2013-12-31 00:00:00+00:00,0.5389982905982906,sql,0.08895726495726496,0.02502991452991453,1.2179487179487178
116,2014-12-31 00:00:00+00:00,0.48159927797833935,sql,0.0913971119133574,0.03130685920577617,1.8194945848375452
117,2015-12-31 00:00:00+00:00,0.5338353413654618,sql,0.09325301204819277,0.03187550200803213,0.5903614457831325
118,2016-12-31 00:00:00+00:00,0.4982389961389962,sql,0.09433590733590734,0.029270270270270272,0.44015444015444016
119,2017-12-31 00:00:00+00:00,0.5147079136690648,sql,0.09317625899280575,0.028053956834532375,0.5503597122302158
120,2018-12-31 00:00:00+00:00,0.5419826612903226,sql,0.09458467741935485,0.025935483870967745,0.3346774193548387
121,2019-12-31 00:00:00+00:00,0.42546130268199234,sql,0.08412643678160919,0.031095785440613026,0.21455938697318008
122,2020-12-31 00:00:00+00:00,0.49898050847457626,sql,0.09521186440677966,0.03352966101694915,0.11016949152542373
123,2021-12-31 00:00:00+00:00,0.5503626582278481,sql,0.09484177215189873,0.028069620253164555,-0.02531645569620253
124,2008-12-31 00:00:00+00:00,0.15003333333333332,html,0.08133333333333333,0.050333333333333334,84.5
125,2009-12-31 00:00:00+00:00,0.3134030303030303,html,0.06684848484848485,0.03660606060606061,6.515151515151516
126,2010-12-31 00:00:00+00:00,0.4182390625,html,0.080640625,0.029140625,9.046875
127,2011-12-31 00:00:00+00:00,0.35978499999999997,html,0.07527,0.03757,3.99
128,2012-12-31 00:00:00+00:00,0.44353257575757576,html,0.08115151515151516,0.02915151515151515,14.083333333333334
129,2013-12-31 00:00:00+00:00,0.42335362318840575,html,0.08440096618357489,0.034478260869565215,3.449275362318841
130,2014-12-31 00:00:00+00:00,0.40152,html,0.07909818181818182,0.03284,1.509090909090909
131,2015-12-31 00:00:00+00:00,0.35005540069686414,html,0.07423344947735191,0.03233797909407666,1.411149825783972
132,2016-12-31 00:00:00+00:00,0.3989045138888889,html,0.07336111111111111,0.034722222222222224,2.0555555555555554
133,2017-12-31 00:00:00+00:00,0.37262125984251965,html,0.06868897637795275,0.031791338582677166,0.6653543307086615
134,2018-12-31 00:00:00+00:00,0.4264594017094017,html,0.07812393162393162,0.029106837606837608,0.811965811965812
135,2019-12-31 00:00:00+00:00,0.3498564245810056,html,0.06739664804469274,0.02983240223463687,0.5921787709497207
136,2020-12-31 00:00:00+00:00,0.38906180904522614,html,0.06675376884422111,0.02592964824120603,0.4271356783919598
137,2021-12-31 00:00:00+00:00,0.3999675,html,0.068125,0.035025,0.225
138,2009-12-31 00:00:00+00:00,0.8896666666666667,r,0.10333333333333333,0.027666666666666662,88.0
139,2010-12-31 00:00:00+00:00,0.48499,r,0.09509999999999999,0.0745,19.9
140,2011-12-31 00:00:00+00:00,0.6212193548387097,r,0.1013225806451613,0.02767741935483871,6.741935483870968
141,2012-12-31 00:00:00+00:00,0.4428616438356164,r,0.08783561643835616,0.03475342465753425,6.7534246575342465
142,2013-12-31 00:00:00+00:00,0.42148083333333336,r,0.08133333333333333,0.03626666666666667,8.708333333333334
143,2014-12-31 00:00:00+00:00,0.48849657142857145,r,0.09177142857142856,0.034097142857142854,2.1142857142857143
144,2015-12-31 00:00:00+00:00,0.3884951111111111,r,0.08381333333333334,0.03760444444444445,1.951111111111111
145,2016-12-31 00:00:00+00:00,0.33502490706319704,r,0.08192565055762081,0.04296282527881041,1.4758364312267658
146,2017-12-31 00:00:00+00:00,0.4656715210355987,r,0.08312944983818771,0.03219093851132686,1.3559870550161812
147,2018-12-31 00:00:00+00:00,0.3653366438356164,r,0.0825513698630137,0.042934931506849315,0.7431506849315068
148,2019-12-31 00:00:00+00:00,0.41928544776119403,r,0.08661567164179104,0.03779477611940298,0.7947761194029851
149,2020-12-31 00:00:00+00:00,0.4193296407185628,r,0.08465269461077844,0.03804491017964072,0.6017964071856288
150,2021-12-31 00:00:00+00:00,0.37649554455445544,r,0.07802475247524752,0.03998019801980198,0.4158415841584158
151,2008-12-31 00:00:00+00:00,0.17645,jquery,0.0795,0.032,15.0
152,2009-12-31 00:00:00+00:00,0.49254444444444445,jquery,0.08280555555555555,0.028749999999999998,15.25
153,2010-12-31 00:00:00+00:00,0.4762487179487179,jquery,0.08851282051282051,0.03160683760683761,5.367521367521367
154,2011-12-31 00:00:00+00:00,0.518396875,jquery,0.09720535714285715,0.03470535714285714,4.995535714285714
155,2012-12-31 00:00:00+00:00,0.48778161764705885,jquery,0.08983088235294118,0.03091544117647059,2.3933823529411766
156,2013-12-31 00:00:00+00:00,0.44948914285714286,jquery,0.08703428571428572,0.03274285714285714,1.6314285714285715
157,2014-12-31 00:00:00+00:00,0.5300865384615384,jquery,0.09242692307692307,0.031803846153846155,0.7923076923076923
158,2015-12-31 00:00:00+00:00,0.4782803191489362,jquery,0.08945744680851064,0.034356382978723406,0.8457446808510638
159,2016-12-31 00:00:00+00:00,0.4669776397515528,jquery,0.07965217391304348,0.03296273291925466,0.546583850931677
160,2017-12-31 00:00:00+00:00,0.34321052631578947,jquery,0.08626315789473685,0.04580451127819549,0.3458646616541353
161,2018-12-31 00:00:00+00:00,0.5471573529411764,jquery,0.09197058823529411,0.026867647058823527,0.29411764705882354
162,2019-12-31 00:00:00+00:00,0.536068918918919,jquery,0.09182432432432433,0.03483783783783784,0.0945945945945946
163,2020-12-31 00:00:00+00:00,0.39694468085106377,jquery,0.08657446808510638,0.0371063829787234,0.2765957446808511
164,2021-12-31 00:00:00+00:00,0.6518894736842105,jquery,0.09173684210526316,0.03305263157894737,0.05263157894736842
165,2008-12-31 00:00:00+00:00,0.8801,c,0.13033333333333333,0.028,10.333333333333334
166,2009-12-31 00:00:00+00:00,0.3284222222222222,c,0.08714814814814816,0.056074074074074075,14.074074074074074
167,2010-12-31 00:00:00+00:00,0.23388441558441558,c,0.07549350649350649,0.042116883116883115,9.584415584415584
168,2011-12-31 00:00:00+00:00,0.17017521367521365,c,0.07354700854700855,0.04690598290598291,4.615384615384615
169,2012-12-31 00:00:00+00:00,0.24187453416149068,c,0.06995652173913043,0.04218633540372671,1.9751552795031055
170,2013-12-31 00:00:00+00:00,0.20160052910052909,c,0.06747619047619048,0.044465608465608465,1.6402116402116402
171,2014-12-31 00:00:00+00:00,0.23934009433962264,c,0.06773584905660376,0.04485849056603773,0.6556603773584906
172,2015-12-31 00:00:00+00:00,0.18246842105263159,c,0.06508771929824561,0.044320175438596496,0.7763157894736842
173,2016-12-31 00:00:00+00:00,0.16373181818181817,c,0.06513131313131314,0.04622222222222222,0.7323232323232324
174,2017-12-31 00:00:00+00:00,0.27822397260273973,c,0.07056164383561643,0.041054794520547944,0.3904109589041096
175,2018-12-31 00:00:00+00:00,0.18917953216374267,c,0.06580116959064328,0.0394327485380117,0.7076023391812866
176,2019-12-31 00:00:00+00:00,0.11720431654676258,c,0.062453237410071936,0.046971223021582735,0.6618705035971223
177,2020-12-31 00:00:00+00:00,0.11516862745098039,c,0.06509803921568628,0.04998692810457516,0.5490196078431373
178,2021-12-31 00:00:00+00:00,0.2421814814814815,c,0.07058024691358024,0.048901234567901235,0.35802469135802467
179,2008-12-31 00:00:00+00:00,0.6747,mysql,0.09,0.0,62.0
180,2009-12-31 00:00:00+00:00,0.44038333333333335,mysql,0.0865,0.027833333333333335,36.833333333333336
181,2010-12-31 00:00:00+00:00,0.4074446808510638,mysql,0.08651063829787234,0.029531914893617024,24.5531914893617
182,2011-12-31 00:00:00+00:00,0.4801333333333333,mysql,0.08457037037037037,0.02968888888888889,6.622222222222222
183,2012-12-31 00:00:00+00:00,0.44858445945945946,mysql,0.09555405405405405,0.030662162162162165,5.148648648648648
184,2013-12-31 00:00:00+00:00,0.4744545,mysql,0.086265,0.03569,1.715
185,2014-12-31 00:00:00+00:00,0.4140669902912621,mysql,0.08525242718446603,0.03610679611650485,1.0728155339805825
186,2015-12-31 00:00:00+00:00,0.3777411214953271,mysql,0.08671495327102803,0.03943457943925233,1.411214953271028
187,2016-12-31 00:00:00+00:00,0.3895111650485437,mysql,0.08700970873786408,0.0387621359223301,0.6990291262135923
188,2017-12-31 00:00:00+00:00,0.38759217877094976,mysql,0.08263128491620111,0.032150837988826814,0.5083798882681564
189,2018-12-31 00:00:00+00:00,0.4086553333333333,mysql,0.08366,0.036546666666666665,0.68
190,2019-12-31 00:00:00+00:00,0.3088833333333333,mysql,0.08437333333333334,0.04013333333333333,0.43333333333333335
191,2020-12-31 00:00:00+00:00,0.3762049645390071,mysql,0.08042553191489361,0.04207092198581561,0.06382978723404255
192,2021-12-31 00:00:00+00:00,0.536589534883721,mysql,0.08937209302325581,0.0317093023255814,-0.046511627906976744
193,2008-12-31 00:00:00+00:00,0.19438,ruby-on-rails,0.0756,0.019200000000000002,42.6
194,2009-12-31 00:00:00+00:00,0.5275185185185185,ruby-on-rails,0.11033333333333334,0.03933333333333334,5.777777777777778
195,2010-12-31 00:00:00+00:00,0.30072957746478873,ruby-on-rails,0.09046478873239437,0.04698591549295775,7.507042253521127
196,2011-12-31 00:00:00+00:00,0.4167561983471075,ruby-on-rails,0.08298347107438017,0.039024793388429756,8.206611570247935
197,2012-12-31 00:00:00+00:00,0.3216776470588235,ruby-on-rails,0.08282352941176471,0.04137647058823529,2.8411764705882354
198,2013-12-31 00:00:00+00:00,0.4221657608695652,ruby-on-rails,0.09582065217391304,0.04163586956521739,1.5869565217391304
199,2014-12-31 00:00:00+00:00,0.32089246231155777,ruby-on-rails,0.09012060301507538,0.044914572864321614,1.5728643216080402
200,2015-12-31 00:00:00+00:00,0.3759227777777778,ruby-on-rails,0.09046666666666667,0.04192222222222222,1.211111111111111
201,2016-12-31 00:00:00+00:00,0.37343082706766917,ruby-on-rails,0.08290977443609023,0.04506015037593985,1.1804511278195489
202,2017-12-31 00:00:00+00:00,0.3412448275862069,ruby-on-rails,0.08806896551724137,0.044887931034482756,0.8017241379310345
203,2018-12-31 00:00:00+00:00,0.3489147058823529,ruby-on-rails,0.08430882352941176,0.046941176470588236,0.7205882352941176
204,2019-12-31 00:00:00+00:00,0.30347936507936507,ruby-on-rails,0.08471428571428571,0.0413968253968254,1.4285714285714286
205,2020-12-31 00:00:00+00:00,0.49065555555555557,ruby-on-rails,0.08591111111111112,0.03975555555555555,0.5777777777777777
206,2021-12-31 00:00:00+00:00,0.485274074074074,ruby-on-rails,0.07581481481481482,0.03348148148148148,0.1111111111111111
207,2008-12-31 00:00:00+00:00,0.8062,css,0.10833333333333334,0.009333333333333334,10.333333333333334
208,2009-12-31 00:00:00+00:00,0.0910888888888889,css,0.06605555555555556,0.04172222222222222,3.2222222222222223
209,2010-12-31 00:00:00+00:00,0.39474375,css,0.0986875,0.03728125,20.59375
210,2011-12-31 00:00:00+00:00,0.3178610169491526,css,0.07423728813559322,0.04145762711864407,22.25423728813559
211,2012-12-31 00:00:00+00:00,0.48363106796116506,css,0.08520388349514563,0.03057281553398058,6.475728155339806
212,2013-12-31 00:00:00+00:00,0.3138008196721312,css,0.07601639344262294,0.034352459016393444,3.557377049180328
213,2014-12-31 00:00:00+00:00,0.4555311926605505,css,0.08039449541284403,0.027733944954128443,6.724770642201835
214,2015-12-31 00:00:00+00:00,0.415370796460177,css,0.07838053097345132,0.030672566371681417,2.061946902654867
215,2016-12-31 00:00:00+00:00,0.3705026666666667,css,0.06929333333333333,0.03276,2.1066666666666665
216,2017-12-31 00:00:00+00:00,0.39053368421052637,css,0.07730526315789474,0.03389473684210526,1.936842105263158
217,2018-12-31 00:00:00+00:00,0.28822345679012346,css,0.06866666666666667,0.03045679012345679,1.5925925925925926
218,2019-12-31 00:00:00+00:00,0.3387808823529412,css,0.07810294117647058,0.028735294117647057,0.6470588235294118
219,2020-12-31 00:00:00+00:00,0.2980676923076923,css,0.06703076923076923,0.03644615384615385,0.35384615384615387
220,2021-12-31 00:00:00+00:00,0.2634388888888889,css,0.06608333333333333,0.04519444444444445,0.0
221,2010-12-31 00:00:00+00:00,-0.3585,node.js,0.0395,0.054000000000000006,3.5
222,2011-12-31 00:00:00+00:00,0.11011875000000002,node.js,0.065,0.0369375,109.6875
223,2012-12-31 00:00:00+00:00,0.016182758620689654,node.js,0.049999999999999996,0.04393103448275862,9.517241379310345
224,2013-12-31 00:00:00+00:00,0.08098235294117646,node.js,0.05727450980392156,0.050019607843137255,4.686274509803922
225,2014-12-31 00:00:00+00:00,0.05478405797101451,node.js,0.06188405797101448,0.05528985507246377,13.115942028985508
226,2015-12-31 00:00:00+00:00,0.15694,node.js,0.0751,0.046714285714285715,3.4571428571428573
227,2016-12-31 00:00:00+00:00,0.051494382022471905,node.js,0.06329213483146068,0.05073033707865168,2.6853932584269664
228,2017-12-31 00:00:00+00:00,0.07103055555555556,node.js,0.06382407407407407,0.05405555555555556,1.3425925925925926
229,2018-12-31 00:00:00+00:00,0.18264313725490197,node.js,0.06611764705882353,0.04639869281045752,0.8954248366013072
230,2019-12-31 00:00:00+00:00,0.16331181102362205,node.js,0.06645669291338582,0.052874015748031494,1.062992125984252
231,2020-12-31 00:00:00+00:00,0.09863355263157896,node.js,0.06940131578947369,0.05526973684210526,0.40131578947368424
232,2021-12-31 00:00:00+00:00,0.24829047619047617,node.js,0.07722857142857142,0.046038095238095246,0.11428571428571428
233,2009-12-31 00:00:00+00:00,0.88775,excel,0.1195,0.0055,4.5
234,2010-12-31 00:00:00+00:00,0.77554,excel,0.1456,0.0214,3.4
235,2011-12-31 00:00:00+00:00,0.9206823529411765,excel,0.16147058823529412,0.02564705882352941,2.176470588235294
236,2012-12-31 00:00:00+00:00,0.7854851851851853,excel,0.14377777777777778,0.03185185185185185,1.4444444444444444
237,2013-12-31 00:00:00+00:00,0.730901724137931,excel,0.13806896551724138,0.027551724137931034,1.3793103448275863
238,2014-12-31 00:00:00+00:00,0.767552380952381,excel,0.13406349206349205,0.030063492063492063,0.5873015873015873
239,2015-12-31 00:00:00+00:00,0.6567795454545454,excel,0.12590909090909091,0.03303409090909091,0.38636363636363635
240,2016-12-31 00:00:00+00:00,0.73185,excel,0.12475,0.0223625,0.475
241,2017-12-31 00:00:00+00:00,0.6913347368421052,excel,0.11990526315789474,0.03392631578947368,0.37894736842105264
242,2018-12-31 00:00:00+00:00,0.6299801886792453,excel,0.12374528301886793,0.02999056603773585,0.3113207547169811
243,2019-12-31 00:00:00+00:00,0.6188591133004926,excel,0.11219211822660098,0.03016256157635468,0.054187192118226604
244,2020-12-31 00:00:00+00:00,0.578276821192053,excel,0.10803311258278145,0.03366887417218543,0.16556291390728478
245,2021-12-31 00:00:00+00:00,0.6585287671232877,excel,0.12058904109589043,0.03308219178082192,0.2328767123287671
246,2015-12-31 00:00:00+00:00,0.5362,angular,0.115,0.0,121.0
247,2016-12-31 00:00:00+00:00,0.24836874999999997,angular,0.0712125,0.040150000000000005,8.5125
248,2017-12-31 00:00:00+00:00,0.350811,angular,0.077995,0.037415,3.945
